bundle,downstream_accuracy_linear,downstream_accuracy_random_forest,downstream_accuracy_xgboost,downstream_average_precision_linear,downstream_average_precision_random_forest,downstream_average_precision_xgboost,downstream_balanced_accuracy_linear,downstream_balanced_accuracy_random_forest,downstream_balanced_accuracy_xgboost,downstream_f1_linear,downstream_f1_random_forest,downstream_f1_xgboost,downstream_roc_auc_linear,downstream_roc_auc_random_forest,downstream_roc_auc_xgboost,downstream_runtime_seconds,imputation_mae,imputation_nmae,imputation_nrmse,imputation_rmse,imputation_runtime_seconds,method,missing_fraction,pattern,seed,status,error
pattern_mar_logistic__frac_0p200__seed_5,0.8775510204081632,0.8775510204081632,0.8673469387755102,0.3580057792530071,0.43128060906360083,0.4927354479631123,0.5358527131782945,0.5358527131782945,0.5658914728682171,0.14285714285714285,0.14285714285714285,0.23529411764705882,0.6666666666666666,0.8241279069767441,0.8430232558139534,0.7022972920094617,31.937461386497432,0.18043763495196288,0.22469638084454874,39.771259409485126,,global_mean,0.2,mar_logistic,5,ok,
pattern_mar_logistic__frac_0p200__seed_5,0.8877551020408163,0.8877551020408163,0.8673469387755102,0.38681355982407406,0.45177354418722704,0.3968280975252396,0.5775193798449613,0.5416666666666666,0.5658914728682171,0.26666666666666666,0.15384615384615385,0.23529411764705882,0.687984496124031,0.7873062015503876,0.8362403100775194,0.7224767500301823,33.88790612963628,0.19145709677760608,0.23857133708756062,42.22712666449823,,row_mean,0.2,mar_logistic,5,ok,
pattern_mar_logistic__frac_0p200__seed_5,0.8571428571428571,0.8673469387755102,0.8061224489795918,0.45247043261749137,0.38289560825031826,0.2992199925947391,0.6317829457364341,0.5658914728682171,0.4951550387596899,0.36363636363636365,0.23529411764705882,0.09523809523809523,0.8372093023255814,0.809593023255814,0.8284883720930232,0.7066819579922594,4.42908393957499,0.025023073104943446,0.057807101103575405,10.231856895332847,,soft_impute,0.2,mar_logistic,5,ok,
pattern_mar_logistic__frac_0p200__seed_5,0.8469387755102041,0.8469387755102041,0.8163265306122449,0.44527915937490403,0.3437082902833677,0.28098235299322255,0.5901162790697674,0.5901162790697674,0.5726744186046512,0.2857142857142857,0.2857142857142857,0.25,0.8246124031007752,0.7882751937984497,0.812015503875969,0.6892343329964206,3.013196223163401,0.01702370747549944,0.03747424881035902,6.632942039433546,,tab_impute,0.2,mar_logistic,5,ok,
pattern_mar_logistic__frac_0p200__seed_6,0.8673469387755102,0.8877551020408163,0.8877551020408163,0.45152835627107973,0.6554003728271411,0.6915675110797062,0.565158371040724,0.5769230769230769,0.5769230769230769,0.23529411764705882,0.26666666666666666,0.26666666666666666,0.7266968325791856,0.9217194570135747,0.9049773755656109,0.7292332079960033,31.484010112663057,0.18411701820270793,0.22907476807247162,39.171785340392645,,global_mean,0.2,mar_logistic,6,ok,
pattern_mar_logistic__frac_0p200__seed_6,0.8571428571428571,0.8979591836734694,0.8673469387755102,0.42853588718973334,0.6631214789109525,0.5409307509986243,0.5592760180995475,0.6153846153846154,0.565158371040724,0.2222222222222222,0.375,0.23529411764705882,0.697737556561086,0.8787330316742081,0.8606334841628959,0.7357491670409217,33.43767153521695,0.1955419388024383,0.24342682145362377,41.625986468569664,,row_mean,0.2,mar_logistic,6,ok,
pattern_mar_logistic__frac_0p200__seed_6,0.9081632653061225,0.8877551020408163,0.8775510204081632,0.6326020717923552,0.6617222669883838,0.5958977464498556,0.7515837104072398,0.5769230769230769,0.6361990950226244,0.6086956521739131,0.26666666666666666,0.4,0.9366515837104072,0.9257918552036198,0.8751131221719457,0.7433357079862617,4.264074568281279,0.024936108586440228,0.058609789154423,10.022273945406333,,soft_impute,0.2,mar_logistic,6,ok,
pattern_mar_logistic__frac_0p200__seed_6,0.9183673469387755,0.8877551020408163,0.9081632653061225,0.7607661974041284,0.6675076874073529,0.6839458961699765,0.7900452488687784,0.6746606334841629,0.6864253393665158,0.6666666666666666,0.47619047619047616,0.5263157894736842,0.9493212669683257,0.9420814479638009,0.9239819004524887,0.701326375012286,3.1910446474263043,0.018661079809510553,0.041756975861978914,7.140442872398394,,tab_impute,0.2,mar_logistic,6,ok,
pattern_mar_logistic__frac_0p200__seed_7,0.8367346938775511,0.8367346938775511,0.8673469387755102,0.25381889260026935,0.6711094634282958,0.736836288142314,0.5,0.5,0.6189024390243902,0.0,0.0,0.38095238095238093,0.7019817073170731,0.8982469512195121,0.9047256097560975,0.7301140410127118,32.6455764703702,0.18761825557684023,0.23707213958742843,41.250552288212546,,global_mean,0.2,mar_logistic,7,ok,
pattern_mar_logistic__frac_0p200__seed_7,0.8367346938775511,0.8367346938775511,0.8469387755102041,0.20921961130823494,0.7016549855992502,0.6146276653085748,0.5,0.5,0.5564024390243902,0.0,0.0,0.21052631578947367,0.6120426829268293,0.8898628048780487,0.8734756097560976,0.7572864170069806,34.465519230699535,0.19807769672815825,0.2517082056496045,43.79722778303118,,row_mean,0.2,mar_logistic,7,ok,
pattern_mar_logistic__frac_0p200__seed_7,0.8673469387755102,0.8469387755102041,0.8673469387755102,0.7420925507903062,0.7183891742315656,0.731759991389133,0.59375,0.5564024390243902,0.59375,0.3157894736842105,0.21052631578947367,0.3157894736842105,0.9153963414634148,0.9047256097560975,0.9032012195121951,0.7442570829880424,4.977548362779348,0.02860659978608821,0.06641047573199109,11.555422777366449,,soft_impute,0.2,mar_logistic,7,ok,
pattern_mar_logistic__frac_0p200__seed_7,0.8571428571428571,0.8571428571428571,0.8775510204081632,0.675712958916084,0.6766933179157444,0.7095092923553945,0.6128048780487805,0.5876524390243902,0.6501524390243902,0.36363636363636365,0.3,0.45454545454545453,0.9115853658536586,0.9024390243902441,0.899390243902439,0.7345394999720156,3.2150740340501645,0.018477436977299797,0.03947416377098125,6.868504496150737,,tab_impute,0.2,mar_logistic,7,ok,
pattern_mar_logistic__frac_0p200__seed_8,0.8775510204081632,0.8673469387755102,0.8469387755102041,0.3299921180108552,0.48468963480527816,0.41627803358969506,0.5358527131782945,0.4941860465116279,0.5542635658914729,0.14285714285714285,0.0,0.21052631578947367,0.7083333333333334,0.8653100775193799,0.8711240310077519,0.71471237501828,32.855194432878235,0.1955666335290371,0.24702370268232668,41.499982050630884,,global_mean,0.2,mar_logistic,8,ok,
pattern_mar_logistic__frac_0p200__seed_8,0.8877551020408163,0.8673469387755102,0.8571428571428571,0.33194078705421964,0.49428436147186156,0.40353962840137514,0.5416666666666666,0.4941860465116279,0.560077519379845,0.15384615384615385,0.0,0.2222222222222222,0.6928294573643411,0.8914728682170543,0.875,0.7208863330306485,34.7908313072816,0.2070882815909619,0.26330660246920057,44.2355092148257,,row_mean,0.2,mar_logistic,8,ok,
pattern_mar_logistic__frac_0p200__seed_8,0.8877551020408163,0.8877551020408163,0.9081632653061225,0.6213024761186526,0.558196206077328,0.554813343448254,0.6492248062015504,0.5775193798449613,0.6608527131782945,0.42105263157894735,0.26666666666666666,0.47058823529411764,0.8885658914728682,0.8643410852713178,0.9108527131782946,0.7323270830092952,5.350584365783899,0.031848716462999395,0.07302013600959421,12.267382849611828,,soft_impute,0.2,mar_logistic,8,ok,
pattern_mar_logistic__frac_0p200__seed_8,0.8979591836734694,0.8673469387755102,0.8775510204081632,0.6107289460499647,0.4945286094742617,0.41764955370138296,0.6908914728682171,0.5300387596899224,0.6792635658914729,0.5,0.13333333333333333,0.45454545454545453,0.8943798449612403,0.8934108527131783,0.8294573643410853,0.7130492079886608,3.414180913207087,0.02032250543575647,0.04391265846178988,7.3773266215807,,tab_impute,0.2,mar_logistic,8,ok,
pattern_mar_logistic__frac_0p200__seed_9,0.9081632653061225,0.9387755102040817,0.9081632653061225,0.15114091506690888,0.43625541125541123,0.3991718426501035,0.489010989010989,0.5714285714285714,0.489010989010989,0.0,0.25,0.0,0.6656200941915227,0.9050235478806907,0.9042386185243327,0.7432000000262633,33.233631849367335,0.18882745368958712,0.23824410113739825,41.93096180018209,,global_mean,0.2,mar_logistic,9,ok,
pattern_mar_logistic__frac_0p200__seed_9,0.9183673469387755,0.9285714285714286,0.9387755102040817,0.14085003879735725,0.45926216640502354,0.477111735382412,0.4945054945054945,0.5,0.6373626373626373,0.0,0.0,0.4,0.6718995290423861,0.9073783359497645,0.9277864992150706,0.7566652080276981,35.06772927075622,0.19924846176566033,0.2530356593535336,44.53427604622192,,row_mean,0.2,mar_logistic,9,ok,
pattern_mar_logistic__frac_0p200__seed_9,0.9489795918367347,0.9285714285714286,0.9183673469387755,0.6452380952380952,0.5859851481113939,0.4753357753357753,0.7747252747252746,0.5659340659340659,0.5604395604395604,0.6153846153846154,0.2222222222222222,0.2,0.9293563579277865,0.9215070643642073,0.9560439560439561,0.7665822909912094,5.459055550327728,0.031017361081407544,0.07005012649371617,12.328822262894045,,soft_impute,0.2,mar_logistic,9,ok,
pattern_mar_logistic__frac_0p200__seed_9,0.9285714285714286,0.9183673469387755,0.9489795918367347,0.6384662956091527,0.4842712842712843,0.45949288806431665,0.7637362637362637,0.6923076923076923,0.7747252747252746,0.5333333333333333,0.42857142857142855,0.6153846153846154,0.9246467817896389,0.9152276295133438,0.9293563579277865,0.7560198749997653,3.5797097654253407,0.020339260030825798,0.042935258401440794,7.55660547865358,,tab_impute,0.2,mar_logistic,9,ok,
pattern_mar_logistic__frac_0p300__seed_0,0.8469387755102041,0.8367346938775511,0.8163265306122449,0.3216118525420759,0.3104904163399975,0.2568665008001031,0.5273092369477912,0.4939759036144578,0.5092369477911647,0.11764705882352941,0.0,0.1,0.5365461847389558,0.678714859437751,0.6698795180722892,0.6775155419600196,31.899794658971864,0.17722108143873258,0.22241451664840842,40.03461299671351,,global_mean,0.3,mar_logistic,0,ok,
pattern_mar_logistic__frac_0p300__seed_0,0.8469387755102041,0.8469387755102041,0.826530612244898,0.3069838627139189,0.3573198269363399,0.29337367340436393,0.5273092369477912,0.5273092369477912,0.542570281124498,0.11764705882352941,0.11764705882352941,0.19047619047619047,0.5469879518072289,0.6859437751004016,0.6650602409638554,0.7206182079971768,34.11867290599544,0.18954818281108576,0.23907257120490402,43.033062816882726,,row_mean,0.3,mar_logistic,0,ok,
pattern_mar_logistic__frac_0p300__seed_0,0.8571428571428571,0.8163265306122449,0.8367346938775511,0.41631670410563887,0.36493739254487473,0.3476547202397873,0.6152610441767068,0.4819277108433735,0.5759036144578313,0.36363636363636365,0.0,0.2727272727272727,0.7502008032128514,0.7803212851405623,0.7759036144578313,0.6998345410102047,5.34951925842986,0.029719551435721442,0.07439884111128703,13.391791400031664,,soft_impute,0.3,mar_logistic,0,ok,
pattern_mar_logistic__frac_0p300__seed_0,0.826530612244898,0.8163265306122449,0.826530612244898,0.3072806197068956,0.31230238458206006,0.3044637402415604,0.542570281124498,0.563855421686747,0.5698795180722892,0.19047619047619047,0.25,0.2608695652173913,0.721285140562249,0.7108433734939759,0.6843373493975904,0.6125786670017987,3.193370324467283,0.01774094624704046,0.039432200227041185,7.097796040867413,,tab_impute,0.3,mar_logistic,0,ok,
pattern_mar_logistic__frac_0p300__seed_1,0.8673469387755102,0.8673469387755102,0.8571428571428571,0.2819617385863012,0.47953312860178415,0.3462796208480352,0.532579185520362,0.5,0.5592760180995475,0.13333333333333333,0.0,0.2222222222222222,0.6923076923076923,0.8271493212669683,0.7855203619909503,0.7024580000434071,31.774263072140847,0.1309738791102261,0.162441988414093,39.408426389258956,,global_mean,0.3,mar_logistic,1,ok,
pattern_mar_logistic__frac_0p300__seed_1,0.8571428571428571,0.8673469387755102,0.8469387755102041,0.2368065306361439,0.49772562298950274,0.3767451595745967,0.5266968325791855,0.5,0.5208144796380091,0.125,0.0,0.11764705882352941,0.6461538461538461,0.8276018099547512,0.8108597285067873,0.7239742919919081,33.84331007641184,0.1395025147420109,0.17448599608914356,42.330302651226226,,row_mean,0.3,mar_logistic,1,ok,
pattern_mar_logistic__frac_0p300__seed_1,0.8775510204081632,0.8571428571428571,0.8571428571428571,0.486134710905878,0.32991729897371797,0.301477929752153,0.6036199095022624,0.49411764705882355,0.5592760180995475,0.3333333333333333,0.0,0.2222222222222222,0.8,0.8067873303167421,0.7719457013574661,0.7355867919977754,5.2920448508041735,0.021813869953850675,0.05358748134885243,13.0003229752316,,soft_impute,0.3,mar_logistic,1,ok,
pattern_mar_logistic__frac_0p300__seed_1,0.8877551020408163,0.8469387755102041,0.8367346938775511,0.5115559668832889,0.41777044059218105,0.29508395044887037,0.6420814479638008,0.5859728506787331,0.5800904977375566,0.42105263157894735,0.2857142857142857,0.2727272727272727,0.8298642533936652,0.7959276018099548,0.7357466063348417,0.6407496249885298,3.254210361031044,0.013413892667069433,0.03138853263666922,7.614858017655952,,tab_impute,0.3,mar_logistic,1,ok,
pattern_mar_logistic__frac_0p300__seed_2,0.9081632653061225,0.9081632653061225,0.9183673469387755,0.2804810280306638,0.4968070957773475,0.4987490985298003,0.5,0.5499375780274657,0.6054931335830211,0.0,0.18181818181818182,0.3333333333333333,0.6416978776529337,0.928214731585518,0.9325842696629214,0.7087702919961885,32.632727688654924,0.18129293160363846,0.2281416052317237,41.065488941710264,,global_mean,0.3,mar_logistic,2,ok,
pattern_mar_logistic__frac_0p300__seed_2,0.9081632653061225,0.8979591836734694,0.8979591836734694,0.28970988058335684,0.4378403078403078,0.4403484116527594,0.5,0.4943820224719101,0.5443196004993758,0.0,0.0,0.16666666666666666,0.6104868913857678,0.8913857677902621,0.8851435705368289,0.7283061250345781,34.31145954664466,0.19061921970358145,0.24345269344147963,43.821484819466335,,row_mean,0.3,mar_logistic,2,ok,
pattern_mar_logistic__frac_0p300__seed_2,0.9081632653061225,0.8979591836734694,0.9081632653061225,0.4892895775248717,0.5155902195117881,0.5735045129162777,0.5499375780274657,0.4943820224719101,0.5998751560549314,0.18181818181818182,0.0,0.3076923076923077,0.930087390761548,0.9488139825218477,0.947565543071161,0.74143308296334,6.00584655874665,0.033365814215259165,0.0790995089812986,14.237911616633747,,soft_impute,0.3,mar_logistic,2,ok,
pattern_mar_logistic__frac_0p300__seed_2,0.9081632653061225,0.9183673469387755,0.9183673469387755,0.452006083585031,0.6354737854737854,0.5475756068786759,0.5998751560549314,0.6054931335830211,0.6554307116104868,0.3076923076923077,0.3333333333333333,0.42857142857142855,0.9176029962546817,0.9637952559300873,0.9413233458177279,0.6726836249581538,3.348321114534606,0.0186017839696367,0.03974009769015502,7.153217584227903,,tab_impute,0.3,mar_logistic,2,ok,
pattern_mar_logistic__frac_0p300__seed_3,0.8469387755102041,0.8469387755102041,0.8469387755102041,0.32273068880384725,0.48291432580778204,0.4278917614090506,0.5,0.5,0.5546184738955824,0.0,0.0,0.21052631578947367,0.7052208835341365,0.8542168674698795,0.8433734939759037,0.7070337089826353,32.19661472750905,0.17887008181949474,0.22286615152679212,40.11590727482258,,global_mean,0.3,mar_logistic,3,ok,
pattern_mar_logistic__frac_0p300__seed_3,0.8469387755102041,0.8469387755102041,0.8469387755102041,0.29835607401299175,0.4942752918806142,0.4396415816268758,0.5,0.5,0.5546184738955824,0.0,0.0,0.21052631578947367,0.6200803212851406,0.8477911646586346,0.8361445783132531,0.8495628330274485,34.182381904180474,0.1899021216898915,0.23937281441735841,43.08710659512452,,row_mean,0.3,mar_logistic,3,ok,
pattern_mar_logistic__frac_0p300__seed_3,0.8367346938775511,0.8673469387755102,0.8367346938775511,0.5529782072221097,0.541247455268233,0.40082068794441117,0.6032128514056225,0.5666666666666667,0.5759036144578313,0.3333333333333333,0.23529411764705882,0.2727272727272727,0.8425702811244979,0.8718875502008032,0.8369477911646587,0.7573855409864336,5.885785331057767,0.032698807394765377,0.080993009371148,14.57874168680664,,soft_impute,0.3,mar_logistic,3,ok,
pattern_mar_logistic__frac_0p300__seed_3,0.8673469387755102,0.8571428571428571,0.8163265306122449,0.6215466148724164,0.568635440425763,0.3942344805513376,0.7032128514056225,0.5879518072289157,0.563855421686747,0.5185185185185185,0.3,0.25,0.8602409638554218,0.8811244979919679,0.8369477911646588,0.6723734160186723,3.2856251430250625,0.018253473016805903,0.041210423055657835,7.417876150018411,,tab_impute,0.3,mar_logistic,3,ok,
pattern_mar_logistic__frac_0p300__seed_4,0.8469387755102041,0.8673469387755102,0.8673469387755102,0.3114117850626401,0.6361083116578989,0.5248259769023889,0.5535714285714286,0.5357142857142857,0.5654761904761905,0.21052631578947367,0.13333333333333333,0.23529411764705882,0.7125850340136054,0.8639455782312926,0.8741496598639455,0.7055740830255672,32.201203773480024,0.18296138507659104,0.22915867424068834,40.33192666636115,,global_mean,0.3,mar_logistic,4,ok,
pattern_mar_logistic__frac_0p300__seed_4,0.8469387755102041,0.8673469387755102,0.8877551020408163,0.37353897686644677,0.5497627629353683,0.5073713208875932,0.5535714285714286,0.5357142857142857,0.6666666666666666,0.21052631578947367,0.13333333333333333,0.47619047619047616,0.7032312925170068,0.8324829931972789,0.8562925170068026,0.7222286249743775,34.0596414363178,0.1935206899790784,0.24415397109793957,42.97109891323736,,row_mean,0.3,mar_logistic,4,ok,
pattern_mar_logistic__frac_0p300__seed_4,0.8571428571428571,0.8571428571428571,0.8673469387755102,0.46230055763162103,0.5595848729102031,0.4512769709349612,0.5595238095238095,0.5,0.5357142857142857,0.2222222222222222,0.0,0.13333333333333333,0.8435374149659863,0.8554421768707483,0.8180272108843537,0.7340671670390293,5.599360938131223,0.0318145507848365,0.07682249925870732,13.520759869532489,,soft_impute,0.3,mar_logistic,4,ok,
pattern_mar_logistic__frac_0p300__seed_4,0.8673469387755102,0.8571428571428571,0.8775510204081632,0.5701689722532376,0.5298791629673982,0.5399305877000747,0.6845238095238095,0.5595238095238095,0.6011904761904762,0.48,0.2222222222222222,0.3333333333333333,0.858843537414966,0.8639455782312925,0.8715986394557823,0.6519802089896984,3.378586873561279,0.019196516327052722,0.04094187115151237,7.205769322666177,,tab_impute,0.3,mar_logistic,4,ok,
pattern_mar_logistic__frac_0p300__seed_5,0.8775510204081632,0.8571428571428571,0.8469387755102041,0.14505425716136092,0.28790149982017044,0.30271000422138095,0.5,0.4883720930232558,0.5184108527131783,0.0,0.0,0.11764705882352941,0.564922480620155,0.8289728682170543,0.8362403100775193,0.747613916057162,32.07432905608853,0.1781907169782696,0.2221987578332055,39.99577640997699,,global_mean,0.3,mar_logistic,5,ok,
pattern_mar_logistic__frac_0p300__seed_5,0.8775510204081632,0.8571428571428571,0.8367346938775511,0.1673315406803889,0.22860309281361912,0.29121869629083835,0.5,0.4883720930232558,0.5125968992248062,0.0,0.0,0.1111111111111111,0.625968992248062,0.7548449612403101,0.8187984496124032,0.7844646250014193,33.814488136625855,0.1878582674256992,0.23861245018726582,42.95024103370785,,row_mean,0.3,mar_logistic,5,ok,
